timestamp,B3 - Tomas Dousa,B3 - Lukas Babicka,SK - Tomas Dousa,SK - Lukas Babicka,PP - Tomas Dousa,PP - Lukas Babicka,WH - Tomas Dousa,WH - Lukas Babicka,EE - Tomas Dousa,EE - Lukas Babicka,FB - Tomas Dousa,FB - Lukas Babicka,VC - Tomas Dousa,VC - Lukas Babicka,LD - Tomas Dousa,LD - Lukas Babicka,UN - Tomas Dousa,UN - Lukas Babicka,SX - Tomas Dousa,SX - Lukas Babicka,FR - Tomas Dousa,FR - Lukas Babicka,KN - Tomas Dousa,KN - Lukas Babicka,BY - Tomas Dousa,BY - Lukas Babicka,OE - Tomas Dousa,OE - Lukas Babicka,S6 - Tomas Dousa,S6 - Lukas Babicka,PUP - Tomas Dousa,PUP - Lukas Babicka,SI - Tomas Dousa,SI - Lukas Babicka,LS - Tomas Dousa,LS - Lukas Babicka,QN - Tomas Dousa,QN - Lukas Babicka,WA - Tomas Dousa,WA - Lukas Babicka,CE - Tomas Dousa,CE - Lukas Babicka,N4 - Tomas Dousa,N4 - Lukas Babicka,G5 - Tomas Dousa,G5 - Lukas Babicka,VT - Tomas Dousa,VT - Lukas Babicka,AKB - Tomas Dousa,AKB - Lukas Babicka,BF - Tomas Dousa,BF - Lukas Babicka,B3 - Tomas Dousa (decimal),B3 - Lukas Babicka (decimal),SK - Tomas Dousa (decimal),SK - Lukas Babicka (decimal),PP - Tomas Dousa (decimal),PP - Lukas Babicka (decimal),WH - Tomas Dousa (decimal),WH - Lukas Babicka (decimal),EE - Tomas Dousa (decimal),EE - Lukas Babicka (decimal),FB - Tomas Dousa (decimal),FB - Lukas Babicka (decimal),VC - Tomas Dousa (decimal),VC - Lukas Babicka (decimal),LD - Tomas Dousa (decimal),LD - Lukas Babicka (decimal),UN - Tomas Dousa (decimal),UN - Lukas Babicka (decimal),SX - Tomas Dousa (decimal),SX - Lukas Babicka (decimal),FR - Tomas Dousa (decimal),FR - Lukas Babicka (decimal),KN - Tomas Dousa (decimal),KN - Lukas Babicka (decimal),BY - Tomas Dousa (decimal),BY - Lukas Babicka (decimal),OE - Tomas Dousa (decimal),OE - Lukas Babicka (decimal),S6 - Tomas Dousa (decimal),S6 - Lukas Babicka (decimal),PUP - Tomas Dousa (decimal),PUP - Lukas Babicka (decimal),SI - Tomas Dousa (decimal),SI - Lukas Babicka (decimal),LS - Tomas Dousa (decimal),LS - Lukas Babicka (decimal),QN - Tomas Dousa (decimal),QN - Lukas Babicka (decimal),WA - Tomas Dousa (decimal),WA - Lukas Babicka (decimal),CE - Tomas Dousa (decimal),CE - Lukas Babicka (decimal),N4 - Tomas Dousa (decimal),N4 - Lukas Babicka (decimal),G5 - Tomas Dousa (decimal),G5 - Lukas Babicka (decimal),VT - Tomas Dousa (decimal),VT - Lukas Babicka (decimal),AKB - Tomas Dousa (decimal),AKB - Lukas Babicka (decimal),BF - Tomas Dousa (decimal),BF - Lukas Babicka (decimal),Tomas Dousa (best odds),Tomas Dousa (best providers),Lukas Babicka (best odds),Lukas Babicka (best providers),total_probability,minimum_return_1000_GBP
1744497740.0564394,,,1/33,8,,,1/33,10,1/16,7,,,,,1/14,6,1/14,13/2,,,,,1/18,13/2,1/22,17/2,1/8,4,,,,,,,1/18,13/2,,,,,1/25,17/2,,,1/33,8,,,,,,,None,None,0.9705882352941176,8,None,None,0.9705882352941176,10,0.9411764705882353,7,None,None,None,None,0.9333333333333333,6,0.9333333333333333,0.13333333333333333,None,None,None,None,0.9473684210526315,0.13333333333333333,0.9565217391304348,0.10526315789473684,0.8888888888888888,4,None,None,None,None,None,None,0.9473684210526315,0.13333333333333333,None,None,None,None,0.9615384615384616,0.10526315789473684,None,None,0.9705882352941176,8,None,None,None,None,None,None,0.8888888888888888,OE,0.10526315789473684,BY-CE,0.9941520467836257,1005.86
1744497796.0503721,,,1/7,4,,,1/16,7,1/16,13/2,,,,,1/12,6,1/14,13/2,,,,,1/50,19/2,2/13,4,1/8,4,,,,,,,1/16,6,,,,,1/12,6,,,1/14,11/2,,,,,,,None,None,0.875,4,None,None,0.9411764705882353,7,0.9411764705882353,0.13333333333333333,None,None,None,None,0.9230769230769231,6,0.9333333333333333,0.13333333333333333,None,None,None,None,0.9803921568627451,0.09523809523809523,0.8666666666666667,4,0.8888888888888888,4,None,None,None,None,None,None,0.9411764705882353,6,None,None,None,None,0.9230769230769231,6,None,None,0.9333333333333333,0.15384615384615385,None,None,None,None,None,None,0.8666666666666667,BY,0.09523809523809523,KN,0.9619047619047619,1039.6038461538462
1744497911.9567313,,,1/12,6,,,1/14,13/2,1/16,13/2,,,,,1/12,6,1/14,13/2,,,,,1/18,13/2,1/11,11/2,1/12,11/2,,,,,,,1/16,23/4,,,,,1/12,6,,,1/50,9,,,,,,,None,None,0.9230769230769231,6,None,None,0.9333333333333333,0.13333333333333333,0.9411764705882353,0.13333333333333333,None,None,None,None,0.9230769230769231,6,0.9333333333333333,0.13333333333333333,None,None,None,None,0.9473684210526315,0.13333333333333333,0.9166666666666666,0.15384615384615385,0.9230769230769231,0.15384615384615385,None,None,None,None,None,None,0.9411764705882353,0.14814814814814814,None,None,None,None,0.9230769230769231,6,None,None,0.9803921568627451,9,None,None,None,None,None,None,0.9166666666666666,BY,0.13333333333333333,WH-EE-UN-KN,1.05,952.35
1744497969.4263837
1744498016.2672315
1744498050.2854295
1744498105.3698
1744498276.3044627
1744498344.6557527
1744498672.6648097
